content_id,compound_id,health_effect_id,health_effect_name,compound_name
8598,1224,1078,lithogenic,L-Ascorbic acid
8599,3578,1078,lithogenic,Calcium oxalate
8600,3767,1078,lithogenic,Cadmium
8601,12269,1078,lithogenic,Adenine
8602,3519,1079,litholytic,
8603,12295,1079,litholytic,Curcumin
8604,12589,1079,litholytic,
8605,14300,1079,litholytic,(R)-Limonene
8606,2890,1080,lubricant,
8607,2942,1080,lubricant,
8608,4288,1080,lubricant,Erucic acid
8609,11682,1080,lubricant,
8610,505,1081,lupus generating,L-Canavanine
8611,2558,1082,lyase inhibitor,Caffeic acid
8612,11906,1082,lyase inhibitor,"3,3',4,4'-Tetrahydroxylignan"
8613,11941,1083,lymphocytogenic,
8614,12465,1083,lymphocytogenic,alpha-Linolenic acid
8615,12477,1083,lymphocytogenic,Xanthotoxin
8616,11941,1084,lymphokinetic,
8617,2100,1085,lypolytic,Caffeine
8618,12295,1086,maltase-promoter,Curcumin
8619,11887,1087,monoamine-oxidase-A inhibitor,Quercitrin
8620,11907,1087,monoamine-oxidase-A inhibitor,Quercetin
8621,12608,1087,monoamine-oxidase-A inhibitor,Psoralen
8622,12608,1088,monoamine-oxidase-B inhibitor,Psoralen
8623,604,1089,monoamine-oxidase inhibitor,Isorhamnetin
8624,633,1089,monoamine-oxidase inhibitor,Kaempferol
8625,655,1089,monoamine-oxidase inhibitor,Liquiritigenin
8626,1111,1089,monoamine-oxidase inhibitor,Chinese tannin
8627,2798,1089,monoamine-oxidase inhibitor,Apigenin
8628,11831,1089,monoamine-oxidase inhibitor,Genistein
8629,11887,1089,monoamine-oxidase inhibitor,Quercitrin
8630,12708,1089,monoamine-oxidase inhibitor,Scopoletin
8631,13845,1089,monoamine-oxidase inhibitor,
8632,14657,1089,monoamine-oxidase inhibitor,Myristicin
8633,15539,1089,monoamine-oxidase inhibitor,Chrysin
8634,16342,1089,monoamine-oxidase inhibitor,Isoliquiritigenin
8635,2451,1090,mitogen-activated-protein-kinase inhibitor,
8636,2798,1090,mitogen-activated-protein-kinase inhibitor,Apigenin
8637,13258,1090,mitogen-activated-protein-kinase inhibitor,Luteolin
8638,11907,1091,mast-cell stabilizer,Quercetin
8639,12737,1092,mastogenic,Diosgenin
8640,693,1093,multidrug resistance inhibitor,Diosmetin 7-rutinoside
8641,2117,1093,multidrug resistance inhibitor,
8642,2412,1093,multidrug resistance inhibitor,Tangeritin
8643,11831,1093,multidrug resistance inhibitor,Genistein
8644,12295,1093,multidrug resistance inhibitor,Curcumin
8645,2542,1094,melaninogenic,Bergapten
8646,12477,1094,melaninogenic,Xanthotoxin
8647,2542,1095,melatoninogenic,Bergapten
8648,2455,1096,membranolytic,Solamargine
8649,710,1097,memorigenic,Choline
8650,3517,1097,memorigenic,Chromium
8651,11827,1098,memory enhancer,beta-D-Glucopyranose
8652,2456,1099,memranolytic,Solasonine
8653,12101,1099,memranolytic,Solanidine
8654,18916,1099,memranolytic,alpha-Chaconine
8655,2558,1100,metal chelator,Caffeic acid
8656,2582,1100,metal chelator,
8657,7539,1100,metal chelator,
8658,12295,1100,metal chelator,Curcumin
8659,12804,1100,metal chelator,Ferulic acid
8660,14817,1100,metal chelator,Carnosol
8661,11907,1101,metalloproteinase inhibitor,Quercetin
8662,13258,1101,metalloproteinase inhibitor,Luteolin
8663,12763,1102,metastatic,"(Z,Z)-9,12-Octadecadienoic acid"
8664,17121,1103,methyl-guanidine inhibitor,Epicatechin 3-gallate
8665,17709,1103,methyl-guanidine inhibitor,
8666,2776,1104,microvasculokinetic,Aesculin
8667,13217,1105,mineral-corticoid,Myricadiol
8668,567,1106,miotic,L-DOPA
8669,4644,1106,miotic,
8670,12514,1107,mitogen,Theaflavin
8671,17121,1107,mitogen,Epicatechin 3-gallate
8672,17709,1107,mitogen,
8673,505,1108,mitogenic,L-Canavanine
8674,12477,1108,mitogenic,Xanthotoxin
8675,20195,1108,mitogenic,Arabinogalactan
8676,2239,1109,mitotic,(E)-Zeatin
8677,13865,1110,matrix-metalloproteinase-2 inhibitor,Emodin
8678,13865,1111,matrix-metalloproteinase-7 inhibitor,Emodin
8679,11907,1112,matrix-metalloproteinase-9 inhibitor,Quercetin
8680,12295,1112,matrix-metalloproteinase-9 inhibitor,Curcumin
8681,13258,1112,matrix-metalloproteinase-9 inhibitor,Luteolin
8682,13865,1112,matrix-metalloproteinase-9 inhibitor,Emodin
8683,14376,1112,matrix-metalloproteinase-9 inhibitor,Ursolic acid
8684,1108,1113,molluscicide,(S)-[6]-Gingerol
8685,2455,1113,molluscicide,Solamargine
8686,2456,1113,molluscicide,Solasonine
8687,2542,1113,molluscicide,Bergapten
8688,2649,1113,molluscicide,Dillapiol
8689,2999,1113,molluscicide,Adipostatin A
8690,3768,1113,molluscicide,Cardanol
8691,11864,1113,molluscicide,[6]-Shogaol
8692,12094,1113,molluscicide,Anacardic acid
8693,12370,1113,molluscicide,Tomatine
8694,12477,1113,molluscicide,Xanthotoxin
8695,12664,1113,molluscicide,Isopimpinellin
8696,12755,1113,molluscicide,Imperatorin
8697,14798,1113,molluscicide,2-Isopropyl-5-methylphenol
8698,446,1114,monoamine precursor,L-Tyrosine
8699,2250,1114,monoamine precursor,L-Tryptophan
8700,14708,1114,monoamine precursor,
8701,8782,1115,monoaminergic,3-Phenyl-2-propenal
8702,4093,1116,mosquitocide,beta-Amyrin
8703,15740,1116,mosquitocide,beta-Caryophyllene
8704,14419,1117,mosquitofuge,alpha-Terpineol
8705,14943,1117,mosquitofuge,Linalool
8706,2712,1118,motor depressant,Maltol
8707,2728,1118,motor depressant,Isoeugenol
8708,12155,1118,motor depressant,2-Phenylethanol
8709,12174,1118,motor depressant,Eugenol
8710,14419,1118,motor depressant,alpha-Terpineol
8711,14617,1118,motor depressant,Carvone
8712,14620,1118,motor depressant,Citronellal
8713,14664,1118,motor depressant,Benzaldehyde
8714,14943,1118,motor depressant,Linalool
8715,19140,1118,motor depressant,Linalyl acetate
8716,2728,1119,motor stimulant,Isoeugenol
8717,9637,1119,motor stimulant,Isoborneol
8718,3730,1120,mucogenic,Zinc
8719,9021,1120,mucogenic,Betaine
8720,12295,1120,mucogenic,Curcumin
8721,14616,1120,mucogenic,beta-Carotene
8722,12193,1121,mucokinetic,Allicin
8723,12678,1121,mucokinetic,S-Allylcysteine
8724,1083,1122,mucolytic,Bromelains
8725,1224,1122,mucolytic,L-Ascorbic acid
8726,8300,1122,mucolytic,
8727,753,1123,mucotropic,Ethanol
8728,2775,1124,musculotropic,Aesculetin
8729,2798,1124,musculotropic,Apigenin
8730,12708,1124,musculotropic,Scopoletin
8731,22008,1124,musculotropic,
8732,449,1125,mutagenic,Piperine
8733,633,1125,mutagenic,Kaempferol
8734,742,1125,mutagenic,Gossypol
8735,939,1125,mutagenic,1H-Indole-3-methanol
8736,1108,1125,mutagenic,(S)-[6]-Gingerol
8737,1778,1125,mutagenic,7-Acetylintermedine
8738,2237,1125,mutagenic,Trigonelline
8739,2536,1125,mutagenic,Quercetin 3-rutinoside
8740,2542,1125,mutagenic,Bergapten
8741,2766,1125,mutagenic,Acacetin
8742,2793,1125,mutagenic,Anethole
8743,2798,1125,mutagenic,Apigenin
8744,2829,1125,mutagenic,Rhamnetin
8745,3992,1125,mutagenic,
8746,4284,1125,mutagenic,Acetyllycopsamine
8747,4296,1125,mutagenic,Supinine
8748,6785,1125,mutagenic,Flavones
8749,8007,1125,mutagenic,trans-Isoasarone
8750,8782,1125,mutagenic,3-Phenyl-2-propenal
8751,9446,1125,mutagenic,Formaldehyde
8752,9779,1125,mutagenic,(±)-Menthone
8753,11333,1125,mutagenic,Hymenoxin
8754,11675,1125,mutagenic,Safrole
8755,11864,1125,mutagenic,[6]-Shogaol
8756,11907,1125,mutagenic,Quercetin
8757,12322,1125,mutagenic,Sinigrin
8758,12395,1125,mutagenic,1-Methoxy-4-(2-propenyl)benzene
8759,12443,1125,mutagenic,3-Isothiocyanato-1-propene
8760,12477,1125,mutagenic,Xanthotoxin
8761,12608,1125,mutagenic,Psoralen
8762,12664,1125,mutagenic,Isopimpinellin
8763,12670,1125,mutagenic,Prangolarin
8764,12727,1125,mutagenic,Myricetin
8765,13865,1125,mutagenic,Emodin
8766,14620,1125,mutagenic,Citronellal
8767,14913,1125,mutagenic,Perillaldehyde
8768,15539,1125,mutagenic,Chrysin
8769,8115,1126,mycobactericide,Malic acid
8770,12152,1126,mycobactericide,Falcarindiol
8771,12193,1126,mycobactericide,Allicin
8772,12589,1126,mycobactericide,
8773,13795,1126,mycobactericide,Geraniol
8774,19220,1126,mycobactericide,
8775,2193,1127,mycoplasmicide,Anonaine
8776,885,1128,mycoplasmistat,Hydroquinone
8777,1221,1128,mycoplasmistat,Arbutin
8778,2166,1129,mydriatic,Pelletierine
8779,4091,1129,mydriatic,Atropine
8780,453,1130,myocardiotonic,Theophylline
8781,455,1130,myocardiotonic,Theobromine
8782,12269,1130,myocardiotonic,Adenine
8783,449,1131,myocontractant,Piperine
8784,4644,1131,myocontractant,
8785,11875,1131,myocontractant,Arachidonic acid
8786,12166,1131,myocontractant,Dopamine
8787,16363,1131,myocontractant,
8788,4644,1132,myopic,
8789,2536,1133,myoprotective,Quercetin 3-rutinoside
8790,449,1134,myorelaxant,Piperine
8791,453,1134,myorelaxant,Theophylline
8792,455,1134,myorelaxant,Theobromine
8793,662,1134,myorelaxant,Gallic acid
8794,1083,1134,myorelaxant,Bromelains
8795,2096,1134,myorelaxant,Boldine
8796,2100,1134,myorelaxant,Caffeine
8797,2536,1134,myorelaxant,Quercetin 3-rutinoside
8798,2774,1134,myorelaxant,Scoparone
8799,2775,1134,myorelaxant,Aesculetin
8800,2798,1134,myorelaxant,Apigenin
8801,3231,1134,myorelaxant,Pentanoic acid
8802,3519,1134,myorelaxant,
8803,3555,1134,myorelaxant,Adenosine
8804,4091,1134,myorelaxant,Atropine
8805,5993,1134,myorelaxant,
8806,7104,1134,myorelaxant,Diazepam
8807,7360,1134,myorelaxant,Gentianine
8808,7539,1134,myorelaxant,
8809,8007,1134,myorelaxant,trans-Isoasarone
8810,8549,1134,myorelaxant,Methyleugenol
8811,9030,1134,myorelaxant,Bornyl acetate
8812,11865,1134,myorelaxant,3-Butyl-1(3H)-isobenzofuranone
8813,11869,1134,myorelaxant,Naringin
8814,12135,1134,myorelaxant,Angelicin
8815,12161,1134,myorelaxant,Serotonin
8816,12222,1134,myorelaxant,Formononetin
8817,12616,1134,myorelaxant,Ligustilide
8818,12708,1134,myorelaxant,Scopoletin
8819,12847,1134,myorelaxant,Benzyl benzoate
8820,13258,1134,myorelaxant,Luteolin
8821,13570,1134,myorelaxant,Limonene
8822,13577,1134,myorelaxant,(±)-Borneol
8823,13724,1134,myorelaxant,
8824,14502,1134,myorelaxant,(-)-Menthol
8825,14619,1134,myorelaxant,"1,8-Cineole"
8826,14798,1134,myorelaxant,2-Isopropyl-5-methylphenol
8827,15539,1134,myorelaxant,Chrysin
8828,16342,1134,myorelaxant,Isoliquiritigenin
8829,17407,1134,myorelaxant,"7-Methyl-3-methylene-1,6-octadiene"
8830,455,1135,myostimulant,Theobromine
8831,2456,1135,myostimulant,Solasonine
8832,5417,1135,myostimulant,Guanidine
8833,5845,1135,myostimulant,Plumbagin
8834,12101,1135,myostimulant,Solanidine
8835,12161,1135,myostimulant,Serotonin
8836,12599,1135,myostimulant,Histamine
8837,4644,1136,myotonic,
8838,2798,1137,NADPH-oxidase inhibitor,Apigenin
8839,11906,1137,NADPH-oxidase inhibitor,"3,3',4,4'-Tetrahydroxylignan"
8840,11907,1137,NADPH-oxidase inhibitor,Quercetin
8841,2451,1138,NADH-ubiquinone-oxidoreductase inhibitor,
8842,11831,1138,NADH-ubiquinone-oxidoreductase inhibitor,Genistein
8843,1444,1139,narcotic,(-)-Arctiin
8844,3275,1139,narcotic,2-Methyl-1-propanol
8845,3276,1139,narcotic,2-Methylpropyl acetate
8846,3379,1139,narcotic,Butanal
8847,8231,1139,narcotic,1-Pentanol
8848,8302,1139,narcotic,Acetone
8849,8549,1139,narcotic,Methyleugenol
8850,11941,1139,narcotic,
8851,12101,1139,narcotic,Solanidine
8852,12271,1139,narcotic,Isopropylbenzene
8853,12555,1139,narcotic,Styrene
8854,14664,1139,narcotic,Benzaldehyde
8855,567,1140,natriuretic,L-DOPA
8856,633,1140,natriuretic,Kaempferol
8857,2431,1140,natriuretic,gamma-Tocopherol
8858,4182,1140,natriuretic,Lithium
8859,11831,1140,natriuretic,Genistein
8860,12166,1140,natriuretic,Dopamine
8861,659,1141,nematicide,
8862,778,1141,nematicide,Asparagusic acid
8863,872,1141,nematicide,4-Methoxybenzaldehyde
8864,887,1141,nematicide,Cinnamyl alcohol
8865,889,1141,nematicide,Cinnamyl acetate
8866,1083,1141,nematicide,Bromelains
8867,1108,1141,nematicide,(S)-[6]-Gingerol
8868,1512,1141,nematicide,"1,2-Benzenediol"
8869,2890,1141,nematicide,
8870,8549,1141,nematicide,Methyleugenol
8871,8782,1141,nematicide,3-Phenyl-2-propenal
8872,9068,1141,nematicide,D-Camphor
8873,9637,1141,nematicide,Isoborneol
8874,9779,1141,nematicide,(±)-Menthone
8875,11083,1141,nematicide,Cyclocurcumin
8876,11666,1141,nematicide,Coumestrol
8877,11675,1141,nematicide,Safrole
8878,11682,1141,nematicide,
8879,11834,1141,nematicide,2-Undecanone
8880,11864,1141,nematicide,[6]-Shogaol
8881,11964,1141,nematicide,Bisdemethoxycurcumin
8882,11967,1141,nematicide,Demethoxycurcumin
8883,12004,1141,nematicide,Methyl cinnamate
8884,12005,1141,nematicide,Ethyl cinnamate
8885,12011,1141,nematicide,Indole
8886,12030,1141,nematicide,Decanoic acid
8887,12094,1141,nematicide,Anacardic acid
8888,12099,1141,nematicide,Glyceollin I
8889,12137,1141,nematicide,
8890,12152,1141,nematicide,Falcarindiol
8891,12174,1141,nematicide,Eugenol
8892,12193,1141,nematicide,Allicin
8893,12202,1141,nematicide,
8894,12295,1141,nematicide,Curcumin
8895,12350,1141,nematicide,Glyceollin II
8896,12354,1141,nematicide,1-Decanol
8897,12376,1141,nematicide,Chavicol
8898,12763,1141,nematicide,"(Z,Z)-9,12-Octadecadienoic acid"
8899,13570,1141,nematicide,Limonene
8900,13577,1141,nematicide,(±)-Borneol
8901,13724,1141,nematicide,
8902,13795,1141,nematicide,Geraniol
8903,14297,1141,nematicide,(Z)-3-Methyl-2-(2-pentenyl)-2-cyclopenten-1-one
8904,14381,1141,nematicide,Nerolidol
8905,14419,1141,nematicide,alpha-Terpineol
8906,14493,1141,nematicide,Citronellol
8907,14502,1141,nematicide,(-)-Menthol
8908,14506,1141,nematicide,Ascaridole
8909,14515,1141,nematicide,5-Isopropyl-2-methylphenol
8910,14604,1141,nematicide,p-Menth-1-en-4-ol
8911,14617,1141,nematicide,Carvone
8912,14619,1141,nematicide,"1,8-Cineole"
8913,14620,1141,nematicide,Citronellal
8914,14664,1141,nematicide,Benzaldehyde
8915,14798,1141,nematicide,2-Isopropyl-5-methylphenol
8916,14894,1141,nematicide,Farnesol
8917,14913,1141,nematicide,Perillaldehyde
8918,14926,1141,nematicide,"p-Mentha-1,8-dien-7-ol"
8919,14929,1141,nematicide,Menthofuran
8920,14943,1141,nematicide,Linalool
8921,15473,1141,nematicide,beta-Ionone
8922,21545,1141,nematicide,Methylisoeugenol
8923,12443,1142,nematiovistat,3-Isothiocyanato-1-propene
8924,742,1143,nematistat,Gossypol
8925,3969,1143,nematistat,Nicotine
8926,11666,1143,nematistat,Coumestrol
8927,12065,1143,nematistat,
8928,14288,1143,nematistat,Rishitin
8929,18916,1143,nematistat,alpha-Chaconine
8930,778,1144,nemativoistat,Asparagusic acid
8931,1145,1145,neoplastic,Lactose
8932,9446,1145,neoplastic,Formaldehyde
8933,12531,1145,neoplastic,D-Fructose
8934,11907,1146,neutral-endopeptidase inhibitor,Quercetin
8935,13258,1146,neutral-endopeptidase inhibitor,Luteolin
8936,2793,1147,nephroprotective,Anethole
8937,3103,1147,nephroprotective,Eicosapentaenoic acid
8938,17121,1147,nephroprotective,Epicatechin 3-gallate
8939,17709,1147,nephroprotective,
8940,662,1148,nephrotoxic,Gallic acid
8941,847,1148,nephrotoxic,
8942,1982,1148,nephrotoxic,D-Mannitol
8943,3728,1148,nephrotoxic,Uranium
8944,3767,1148,nephrotoxic,Cadmium
8945,3781,1148,nephrotoxic,Mercury
8946,3793,1148,nephrotoxic,Vanadium
8947,4182,1148,nephrotoxic,Lithium
8948,8231,1148,nephrotoxic,1-Pentanol
8949,10496,1148,nephrotoxic,Diphenylamine
8950,14300,1148,nephrotoxic,(R)-Limonene
8951,14301,1148,nephrotoxic,(R)-p-Menth-4(8)-en-3-one
8952,16253,1148,nephrotoxic,Gold
8953,14502,1149,neurodepressant,(-)-Menthol
8954,12570,1150,neuroexcitant,L-Aspartic acid
8955,3840,1151,neurogenic,beta-Eudesmol
8956,484,1152,neuro inhibitor,Glycine
8957,8938,1152,neuro inhibitor,
8958,2096,1153,neuroleptic,Boldine
8959,753,1154,neurolytic,Ethanol
8960,4207,1155,neuromyostimulant,Avenin
8961,5845,1156,neuroparalytic,Plumbagin
8962,14502,1157,neuropathogenic,(-)-Menthol
8963,633,1158,neuroprotective,Kaempferol
8964,678,1158,neuroprotective,(S)-Naringenin
8965,2412,1158,neuroprotective,Tangeritin
8966,2427,1158,neuroprotective,Rosmarinic acid
8967,2571,1158,neuroprotective,Catechin
8968,8426,1158,neuroprotective,
8969,11805,1158,neuroprotective,Inosine
8970,11907,1158,neuroprotective,Quercetin
8971,12295,1158,neuroprotective,Curcumin
8972,14423,1158,neuroprotective,Crocetin
8973,14552,1158,neuroprotective,alpha-Crocin
8974,17707,1158,neuroprotective,Epigallocatechin
8975,19837,1158,neuroprotective,Calebin A
8976,7478,1159,neurostimulant,
8977,433,1160,neurotoxic,
8978,574,1160,neurotoxic,Pyridoxine
8979,702,1160,neurotoxic,Carrotatoxin
8980,2100,1160,neurotoxic,Caffeine
8981,2253,1160,neurotoxic,3-Aminopropanoic acid
8982,3969,1160,neurotoxic,Nicotine
8983,4091,1160,neurotoxic,Atropine
8984,7360,1160,neurotoxic,Gentianine
8985,8938,1160,neurotoxic,
8986,11675,1160,neurotoxic,Safrole
8987,11935,1160,neurotoxic,Elemicin
8988,12174,1160,neurotoxic,Eugenol
8989,12414,1160,neurotoxic,Capsaicin
8990,12538,1160,neurotoxic,L-Glutamic acid
8991,14301,1160,neurotoxic,(R)-p-Menth-4(8)-en-3-one
8992,14477,1160,neurotoxic,(-)-Isopinocamphone
8993,14619,1160,neurotoxic,"1,8-Cineole"
8994,14657,1160,neurotoxic,Myristicin
8995,14965,1160,neurotoxic,(-)-3-Isothujone
8996,14978,1160,neurotoxic,(-)-Pinocamphone
8997,895,1161,neurotransmitter,
8998,3519,1161,neurotransmitter,
8999,4644,1161,neurotransmitter,
9000,8938,1161,neurotransmitter,
9001,12161,1161,neurotransmitter,Serotonin
9002,12166,1161,neurotransmitter,Dopamine
9003,5801,1162,neurotropic,Anisatin
9004,11660,1162,neurotropic,Syringin
9005,11639,1163,NF-kappa-B inducer,Ajoene
9006,939,1164,NF-kappa-B inhibitor,1H-Indole-3-methanol
9007,2451,1164,NF-kappa-B inhibitor,
9008,2798,1164,NF-kappa-B inhibitor,Apigenin
9009,3730,1164,NF-kappa-B inhibitor,Zinc
9010,11907,1164,NF-kappa-B inhibitor,Quercetin
9011,12295,1164,NF-kappa-B inhibitor,Curcumin
9012,13037,1164,NF-kappa-B inhibitor,Oleanolic acid
9013,13258,1164,NF-kappa-B inhibitor,Luteolin
9014,13403,1164,NF-kappa-B inhibitor,Selenium
9015,13724,1164,NF-kappa-B inhibitor,
9016,12754,1165,nicotinic,Candicine
9017,2257,1166,nitric-oxide-genic,Arginine
9018,2582,1166,nitric-oxide-genic,
9019,13570,1166,nitric-oxide-genic,Limonene
9020,15539,1166,nitric-oxide-genic,Chrysin
9021,633,1167,nitric-oxide inhibitor,Kaempferol
9022,662,1167,nitric-oxide inhibitor,Gallic acid
9023,861,1167,nitric-oxide inhibitor,Diosmetin
9024,939,1167,nitric-oxide inhibitor,1H-Indole-3-methanol
9025,2096,1167,nitric-oxide inhibitor,Boldine
9026,2431,1167,nitric-oxide inhibitor,gamma-Tocopherol
9027,2571,1167,nitric-oxide inhibitor,Catechin
9028,2576,1167,nitric-oxide inhibitor,
9029,2613,1167,nitric-oxide inhibitor,Delphinidin
9030,10397,1167,nitric-oxide inhibitor,
9031,11639,1167,nitric-oxide inhibitor,Ajoene
9032,11907,1167,nitric-oxide inhibitor,Quercetin
9033,12193,1167,nitric-oxide inhibitor,Allicin
9034,12295,1167,nitric-oxide inhibitor,Curcumin
9035,13258,1167,nitric-oxide inhibitor,Luteolin
9036,13724,1167,nitric-oxide inhibitor,
9037,13865,1167,nitric-oxide inhibitor,Emodin
9038,5457,1168,nitric-oxide scavenger,Anthocyanins
9039,11964,1168,nitric-oxide scavenger,Bisdemethoxycurcumin
9040,11967,1168,nitric-oxide scavenger,Demethoxycurcumin
9041,12295,1168,nitric-oxide scavenger,Curcumin
9042,2798,1169,nitric-oxide-synthase inhibitor,Apigenin
9043,11907,1169,nitric-oxide-synthase inhibitor,Quercetin
9044,14502,1170,nociceptive,(-)-Menthol
9045,2798,1171,nodulation signal,Apigenin
9046,2584,1172,occuloirritant,Chrysophanol
9047,9068,1172,occuloirritant,D-Camphor
9048,12113,1172,occuloirritant,2-Propenyl propyl disulfide
9049,15392,1172,occuloirritant,
9050,12589,1173,odontolytic,
9051,12681,1174,ophthalmic antialkali,L-Cysteine
9052,1111,1175,ornithine-decarboxylase inhibitor,Chinese tannin
9053,2451,1175,ornithine-decarboxylase inhibitor,
9054,2558,1175,ornithine-decarboxylase inhibitor,Caffeic acid
9055,2582,1175,ornithine-decarboxylase inhibitor,
9056,2798,1175,ornithine-decarboxylase inhibitor,Apigenin
9057,4902,1175,ornithine-decarboxylase inhibitor,Proanthocyanidins
9058,5753,1175,ornithine-decarboxylase inhibitor,
9059,7539,1175,ornithine-decarboxylase inhibitor,
9060,10397,1175,ornithine-decarboxylase inhibitor,
9061,11831,1175,ornithine-decarboxylase inhibitor,Genistein
9062,11907,1175,ornithine-decarboxylase inhibitor,Quercetin
9063,12295,1175,ornithine-decarboxylase inhibitor,Curcumin
9064,12804,1175,ornithine-decarboxylase inhibitor,Ferulic acid
9065,13403,1175,ornithine-decarboxylase inhibitor,Selenium
9066,13570,1175,ornithine-decarboxylase inhibitor,Limonene
9067,14376,1175,ornithine-decarboxylase inhibitor,Ursolic acid
9068,14817,1175,ornithine-decarboxylase inhibitor,Carnosol
9069,2237,1176,osmoregulator,Trigonelline
9070,861,1177,osteoblastogenic,Diosmetin
9071,3521,1178,osteogenic,Phosphorus
9072,8300,1179,osteolytic,
9073,11941,1180,ovicide,
9074,2536,1181,oviposition stimulant,Quercetin 3-rutinoside
9075,2582,1181,oviposition stimulant,
9076,2630,1181,oviposition stimulant,Vicenin 2
9077,11869,1181,oviposition stimulant,Naringin
9078,11871,1181,oviposition stimulant,Narirutin
9079,1936,1182,ovulant,Stigmasterol
9080,556,1183,oxidant,L-Alanine
9081,5903,1183,oxidant,Verlotorin
9082,11859,1183,oxidant,L-Histidine
9083,16599,1183,oxidant,Chlorophyll
9084,82,1184,oxidase inhibitor,Butein
9085,624,1184,oxidase inhibitor,Fisetin
9086,2749,1184,oxidase inhibitor,
9087,12727,1184,oxidase inhibitor,Myricetin
9088,463,1185,oxytocic,L-Stachydrine
9089,709,1185,oxytocic,(R)-Synephrine
9090,3674,1185,oxytocic,Prostaglandin E-2
9091,5760,1185,oxytocic,alpha-Allocryptopine
9092,12161,1185,oxytocic,Serotonin
9093,14657,1185,oxytocic,Myristicin
9094,2166,1186,oxyuricide,Pelletierine
9095,13570,1187,ozone scavenger,Limonene
9096,2798,1188,cytochrome-P21 inducer,Apigenin
9097,5753,1188,cytochrome-P21 inducer,
9098,10397,1188,cytochrome-P21 inducer,
9099,14487,1189,cytochrome-P450-1A inducer,alpha-Ionone
9100,14487,1190,cytochrome-P450-2B inducer,alpha-Ionone
9101,9068,1191,cytochrome-P450-2B1 inhibitor,D-Camphor
9102,13724,1191,cytochrome-P450-2B1 inhibitor,
9103,14300,1191,cytochrome-P450-2B1 inhibitor,(R)-Limonene
9104,14369,1191,cytochrome-P450-2B1 inhibitor,
9105,14620,1191,cytochrome-P450-2B1 inhibitor,Citronellal
9106,15974,1191,cytochrome-P450-2B1 inhibitor,
9107,17407,1191,cytochrome-P450-2B1 inhibitor,"7-Methyl-3-methylene-1,6-octadiene"
9108,633,1192,platelet aggregation factor inhibitor,Kaempferol
9109,2117,1192,platelet aggregation factor inhibitor,
9110,2536,1192,platelet aggregation factor inhibitor,Quercetin 3-rutinoside
9111,3555,1192,platelet aggregation factor inhibitor,Adenosine
9112,2576,1193,pancreatogenic,
9113,3793,1194,pancreatoxic,Vanadium
9114,12193,1195,papain inhibitor,Allicin
9115,742,1196,paralytic,Gossypol
9116,2103,1196,paralytic,Carpaine
9117,2120,1196,paralytic,(S)-2-Propylpiperidine
9118,2166,1196,paralytic,Pelletierine
9119,2776,1196,paralytic,Aesculin
9120,4091,1196,paralytic,Atropine
9121,10529,1196,paralytic,Zingerone
9122,11887,1196,paralytic,Quercitrin
9123,14657,1196,paralytic,Myristicin
9124,15470,1196,paralytic,Aucubin
9125,5845,1197,paramecicide,Plumbagin
9126,8083,1197,paramecicide,
9127,12729,1197,paramecicide,Myricetin 3-rhamnoside
9128,449,1198,parasiticide,Piperine
9129,1539,1198,parasiticide,Eupatorin
9130,3718,1198,parasiticide,Sulfur
9131,5990,1198,parasiticide,Chrysosplenetin
9132,8789,1198,parasiticide,3-Methylphenol
9133,8790,1198,parasiticide,4-Methylphenol
9134,16709,1198,parasiticide,Cirsilineol
9135,1521,1199,parasympathicomimetic,Verbenalin
9136,710,1200,parasympathomimetic,Choline
9137,1657,1200,parasympathomimetic,Hastatoside
9138,4644,1200,parasympathomimetic,
9139,14982,1200,parasympathomimetic,Vulgarin
9140,10555,1202,pediculicide,"3,4-Methylenedioxybenzaldehyde"
9141,11675,1202,pediculicide,Safrole
9142,12847,1202,pediculicide,Benzyl benzoate
9143,14619,1202,pediculicide,"1,8-Cineole"
9144,8284,1203,pemphigenic,2-Propene-1-thiol
9145,8314,1203,pemphigenic,3-(Methylthio)-1-propene
9146,15392,1203,pemphigenic,
9147,12861,1204,percutaneostimulant,Oleic acid
9148,3905,1205,perfume,alpha-Cedrene
9149,8132,1205,perfume,Isopentyl alcohol
9150,8231,1205,perfume,1-Pentanol
9151,8394,1205,perfume,4-Hexyl-gamma-butyrolactone
9152,14487,1205,perfume,alpha-Ionone
9153,14583,1205,perfume,(+)-Borneol
9154,14619,1205,perfume,"1,8-Cineole"
9155,15021,1205,perfume,"2,6,10-Bisabolatriene"
9156,774,1206,perfumery,Tiglic acid
9157,838,1206,perfumery,Vanillin
9158,857,1206,perfumery,2-Methoxy-4-vinylphenol
9159,872,1206,perfumery,4-Methoxybenzaldehyde
9160,887,1206,perfumery,Cinnamyl alcohol
9161,1094,1206,perfumery,Umbelliferone
9162,1324,1206,perfumery,3-Methylbutanoic acid
9163,1325,1206,perfumery,Methyl 3-methylbutanoate
9164,1457,1206,perfumery,(+)-trans-Sabinol
9165,1525,1206,perfumery,alpha-Ylangene
9166,1931,1206,perfumery,Succinic acid
9167,2917,1206,perfumery,Undecanal
9168,2942,1206,perfumery,
9169,3231,1206,perfumery,Pentanoic acid
9170,3269,1206,perfumery,Isopropyl acetate
9171,3272,1206,perfumery,2-Methylpropanal
9172,3276,1206,perfumery,2-Methylpropyl acetate
9173,3304,1206,perfumery,Nonanal
