id,compound_id,health_effect_id,orig_health_effect_name,orig_compound_name,orig_citation,citation,citation_type,created_at,updated_at,creator_id,updater_id,source_id,source_type
10494,13578,1349,Termiticide,NERAL,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,13578,Compound
10495,14419,1349,Termiticide,ALPHA-TERPINEOL,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,14419,Compound
10496,14502,1349,Termiticide,(-)-MENTHOL|MENTHOL,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,14502,Compound
10497,14664,1349,Termiticide,BENZALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,14664,Compound
10498,14700,1349,Termiticide,CEDROL,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,14700,Compound
10499,2584,1350,Termitifuge,CHRYSOPHANOL,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,2584,Compound
10500,7000,1350,Termitifuge,MANOOL,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,7000,Compound
10501,14360,1350,Termitifuge,GUAIOL,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,14360,Compound
10502,14943,1350,Termitifuge,LINALOOL,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,14943,Compound
10503,15539,1350,Termitifuge,CHRYSIN,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,15539,Compound
10504,15740,1350,Termitifuge,CARYOPHYLLENE,,DUKE,DATABASE,2012-04-10 14:21:19 UTC,2014-11-05 14:51:18 UTC,,,15740,Compound
10505,15539,1351,Testosterogenic,CHRYSIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:18 UTC,,,15539,Compound
10506,14619,1352,Testosterone-Hydroxylase-Inducer,"1,8-CINEOLE",,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:18 UTC,,,14619,Compound
10507,13713,1353,Testosterone-Inducer,DELTA-CADINENE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:18 UTC,,,13713,Compound
10508,3730,1354,Testosteronigenic,ZINC,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:18 UTC,,,3730,Compound
10509,449,1355,Thermogenic,PIPERINE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:18 UTC,,,449,Compound
10510,882,1355,Thermogenic,SALICYLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:18 UTC,,,882,Compound
10511,1108,1355,Thermogenic,6-GINGEROL,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,1108,Compound
10512,7773,1355,Thermogenic,8-SHOGAOL,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,7773,Compound
10513,11706,1355,Thermogenic,8-GINGEROL,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,11706,Compound
10514,11707,1355,Thermogenic,10-GINGEROL,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,11707,Compound
10515,11864,1355,Thermogenic,6-SHOGAOL,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,11864,Compound
10516,12414,1355,Thermogenic,CAPSAICIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,12414,Compound
10517,17709,1355,Thermogenic,(-)-EPIGALLOCATECHIN-GALLATE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,17709,Compound
10518,14616,1356,Thymoprotective,BETA-CAROTENE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,14616,Compound
10519,2501,1357,Thyroid-Peroxidase-Inhibitor,VITEXIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,2501,Compound
10520,449,1358,Thyrostimulant,PIPERINE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,449,Compound
10521,3636,1359,Thyrotropic,IODINE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,3636,Compound
10522,4235,1359,Thyrotropic,MELATONIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,4235,Compound
10523,882,1360,Tineacide,SALICYLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,882,Compound
10524,11639,1360,Tineacide,AJOENE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,11639,Compound
10525,885,1361,Tinnitigenic,HYDROQUINONE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,885,Compound
10526,2711,1362,Tissue-Thromboplastin-Inhibitor,HYPEROSIDE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,2711,Compound
10527,2820,1362,Tissue-Thromboplastin-Inhibitor,AVICULARIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,2820,Compound
10528,633,1363,TNF-alpha-Inhibitor,KAEMPFEROL,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,633,Compound
10529,678,1363,TNF-alpha-Inhibitor,NARINGENIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,678,Compound
10530,861,1363,TNF-alpha-Inhibitor,DIOSMETIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,861,Compound
10531,2576,1363,TNF-alpha-Inhibitor,EPICATECHIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,2576,Compound
10532,2798,1363,TNF-alpha-Inhibitor,APIGENIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,2798,Compound
10533,11907,1363,TNF-alpha-Inhibitor,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,11907,Compound
10534,13258,1363,TNF-alpha-Inhibitor,LUTEOLIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,13258,Compound
10535,16396,1363,TNF-alpha-Inhibitor,ISOQUERCITRIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,16396,Compound
10536,12295,1364,TNF-Inhibitor,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,12295,Compound
10537,8426,1365,Tonic,ANEURINE,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,8426,Compound
10538,11660,1365,Tonic,SYRINGIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,11660,Compound
10539,14578,1365,Tonic,LACTUCIN,,DUKE,DATABASE,2012-04-10 14:21:20 UTC,2014-11-05 14:51:19 UTC,,,14578,Compound
10540,624,1366,Topoisomerase-II-Inhibitor,FISETIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,624,Compound
10541,633,1366,Topoisomerase-II-Inhibitor,KAEMPFEROL,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,633,Compound
10542,666,1366,Topoisomerase-II-Inhibitor,SANGUIIN-H-6,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,666,Compound
10543,742,1366,Topoisomerase-II-Inhibitor,GOSSYPOL,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,742,Compound
10544,1111,1366,Topoisomerase-II-Inhibitor,"1,2,3,4,6-PENTA-O-GALLOYL-BETA-D-GLUCOSE",,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,1111,Compound
10545,1230,1366,Topoisomerase-II-Inhibitor,PUNICAFOLIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,1230,Compound
10546,2100,1366,Topoisomerase-II-Inhibitor,CAFFEINE,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,2100,Compound
10547,2451,1366,Topoisomerase-II-Inhibitor,RESVERATROL,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,2451,Compound
10548,2533,1366,Topoisomerase-II-Inhibitor,CASUARININ,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,2533,Compound
10549,2536,1366,Topoisomerase-II-Inhibitor,RUTIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,2536,Compound
10550,2608,1366,Topoisomerase-II-Inhibitor,DAIDZEIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,2608,Compound
10551,2798,1366,Topoisomerase-II-Inhibitor,APIGENIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,2798,Compound
10552,6775,1366,Topoisomerase-II-Inhibitor,CORILAGIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,6775,Compound
10553,11831,1366,Topoisomerase-II-Inhibitor,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,11831,Compound
10554,11907,1366,Topoisomerase-II-Inhibitor,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,11907,Compound
10555,11964,1366,Topoisomerase-II-Inhibitor,BIS-DEMETHOXYCURCUMIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,11964,Compound
10556,11967,1366,Topoisomerase-II-Inhibitor,DEMETHOXYCURCUMIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,11967,Compound
10557,12226,1366,Topoisomerase-II-Inhibitor,BIOCHANIN-A,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,12226,Compound
10558,12295,1366,Topoisomerase-II-Inhibitor,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,12295,Compound
10559,12608,1366,Topoisomerase-II-Inhibitor,PSORALEN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,12608,Compound
10560,12727,1366,Topoisomerase-II-Inhibitor,MYRICETIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,12727,Compound
10561,12756,1366,Topoisomerase-II-Inhibitor,PEDUNCULAGIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,12756,Compound
10562,13644,1366,TOPO-2-Inhibitor,LUPEOL,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,13644,Compound
10563,13865,1366,Topoisomerase-II-Inhibitor,EMODIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,13865,Compound
10564,14376,1366,TOPO-2-Inhibitor,URSOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,14376,Compound
10565,15793,1366,Topoisomerase-II-Inhibitor,BETULIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,15793,Compound
10566,16396,1366,Topoisomerase-II-Inhibitor,ISOQUERCITRIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,16396,Compound
10567,16432,1366,Topoisomerase-II-Inhibitor,PUNICALAGIN,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,16432,Compound
10568,18717,1366,Topoisomerase-II-Inhibitor,"1,2,6-TRI-O-GALLOYL-BETA-D-GLUCOSE",,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,18717,Compound
10569,18741,1366,Topoisomerase-II-Inhibitor,PUNICACORTEIN-C,,DUKE,DATABASE,2012-04-10 14:21:21 UTC,2014-11-05 14:51:19 UTC,,,18741,Compound
10570,18742,1366,Topoisomerase-II-Inhibitor,PUNICALIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,18742,Compound
10571,18808,1366,Topoisomerase-II-Inhibitor,SANGUIIN-H-2,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,18808,Compound
10572,18813,1366,Topoisomerase-II-Inhibitor,STRICTININ,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,18813,Compound
10573,18814,1366,Topoisomerase-II-Inhibitor,EUGENIIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,18814,Compound
10574,18938,1366,Topoisomerase-II-Inhibitor,CASTALAGIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,18938,Compound
10575,18939,1366,Topoisomerase-II-Inhibitor,VESCALAGIN-CARBOXYLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,18939,Compound
10576,12578,1367,Topoisomerase-I-Antagonist,ELLAGIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,12578,Compound
10577,362,1368,Topoisomerase-I-Inhibitor,17-BETA-ESTRADIOL,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,362,Compound
10578,624,1368,Topoisomerase-I-Inhibitor,FISETIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,624,Compound
10579,633,1368,Topoisomerase-I-Inhibitor,KAEMPFEROL,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,633,Compound
10580,662,1368,Topoisomerase-I-Inhibitor,GALLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,662,Compound
10581,666,1368,Topoisomerase-I-Inhibitor,SANGUIIN-H-6,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,666,Compound
10582,678,1368,Topoisomerase-I-Inhibitor,NARINGENIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,678,Compound
10583,2100,1368,Topoisomerase-I-Inhibitor,CAFFEINE,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,2100,Compound
10584,2608,1368,Topoisomerase-I-Inhibitor,DAIDZEIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,2608,Compound
10585,2766,1368,Topoisomerase-I-Inhibitor,ACACETIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,2766,Compound
10586,2798,1368,Topoisomerase-I-Inhibitor,APIGENIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,2798,Compound
10587,6775,1368,Topoisomerase-I-Inhibitor,CORILAGIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,6775,Compound
10588,7946,1368,Topoisomerase-I-Inhibitor,NORHARMAN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,7946,Compound
10589,11831,1368,Topoisomerase-I-Inhibitor,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,11831,Compound
10590,11907,1368,Topoisomerase-I-Inhibitor,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,11907,Compound
10591,11964,1368,Topoisomerase-I-Inhibitor,BIS-DEMETHOXYCURCUMIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,11964,Compound
10592,11967,1368,Topoisomerase-I-Inhibitor,DEMETHOXYCURCUMIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,11967,Compound
10593,12222,1368,Topoisomerase-I-Inhibitor,FORMONONETIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,12222,Compound
10594,12226,1368,Topoisomerase-I-Inhibitor,BIOCHANIN-A,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,12226,Compound
10595,12295,1368,Topoisomerase-I-Inhibitor,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,12295,Compound
10596,12727,1368,Topoisomerase-I-Inhibitor,MYRICETIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,12727,Compound
10597,12756,1368,Topoisomerase-I-Inhibitor,PEDUNCULAGIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,12756,Compound
10598,13258,1368,Topoisomerase-I-Inhibitor,LUTEOLIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,13258,Compound
10599,13845,1368,Topoisomerase-I-Inhibitor,HARMAN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,13845,Compound
10600,15539,1368,Topoisomerase-I-Inhibitor,CHRYSIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,15539,Compound
10601,16506,1368,Topoisomerase-I-Inhibitor,KAEMPFERIDE,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,16506,Compound
10602,11831,1369,Topoisomerase-II-Poison,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,11831,Compound
10603,1442,1370,Topoisomerase-Inhibitor,(-)-ARCTIGENIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,1442,Compound
10604,20284,1370,Topoisomerase-Inhibitor,TRACHELOGENIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,20284,Compound
10605,742,1371,Toxic,GOSSYPOL,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,742,Compound
10606,1457,1371,Toxic,SABINOL,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,1457,Compound
10607,1493,1371,Toxic,CADAVERINE,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,1493,Compound
10608,2776,1371,Toxic,AESCULIN|ESCULIN,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,2776,Compound
10609,2796,1371,Toxic,CIS-ANETHOLE,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,2796,Compound
10610,3793,1371,Toxic,VANADIUM,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,3793,Compound
10611,4487,1371,Toxic,GALEGINE,,DUKE,DATABASE,2012-04-10 14:21:22 UTC,2014-11-05 14:51:19 UTC,,,4487,Compound
10612,5801,1371,Toxic,ANISATIN,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,5801,Compound
10613,11812,1371,Toxic,LINAMARIN,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,11812,Compound
10614,12101,1371,Toxic,SOLANIDINE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,12101,Compound
10615,12360,1371,Toxic,PHYLLOQUINONE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,12360,Compound
10616,12807,1371,Toxic,FORMIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,12807,Compound
10617,13277,1371,Toxic,THYMOQUINONE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,13277,Compound
10618,13639,1371,Toxic,AMYGDALIN,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,13639,Compound
10619,14965,1371,Toxic,THUJONE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,14965,Compound
10620,15981,1371,Toxic,PIPERITENONE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,15981,Compound
10621,16432,1371,Toxic,PUNICALAGIN,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,16432,Compound
10622,18742,1371,Toxic,PUNICALIN,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,18742,Compound
10623,21545,1371,Toxic,METHYL-ISOEUGENOL,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,21545,Compound
10624,11865,1372,Tracheorelaxant,BUTYL-PHTHALIDE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,11865,Compound
10625,12616,1372,Tracheorelaxant,LIGUSTILIDE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,12616,Compound
10626,14515,1372,Tracheorelaxant,CARVACROL,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,14515,Compound
10627,14798,1372,Tracheorelaxant,THYMOL,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,14798,Compound
10628,659,1373,Tranquilizer?,MEDICARPIN,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,659,Compound
10629,1324,1373,Tranquilizer,ISOVALERIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,1324,Compound
10630,2774,1373,Tranquilizer,SCOPARONE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,2774,Compound
10631,3231,1373,Tranquilizer,VALERIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,3231,Compound
10632,3514,1373,Tranquilizer,CALCIUM,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,3514,Compound
10633,3519,1373,Tranquilizer,MAGNESIUM,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:19 UTC,,,3519,Compound
10634,3969,1373,Tranquilizer,NICOTINE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,3969,Compound
10635,8007,1373,Tranquilizer,ASARONE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,8007,Compound
10636,8782,1373,Tranquilizer,CINNAMALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,8782,Compound
10637,8938,1373,Tranquilizer,GABA|GAMMA-AMINOBUTYRIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,8938,Compound
10638,13577,1373,Tranquilizer,BORNEOL,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,13577,Compound
10639,13845,1373,Tranquilizer,HARMAN,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,13845,Compound
10640,14369,1373,Tranquilizer,ALPHA-PINENE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,14369,Compound
10641,15496,1373,Tranquilizer,COIXOL,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,15496,Compound
10642,3278,1374,Transdermal,ISOBUTYRIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,3278,Compound
10643,4091,1374,Transdermal,ATROPINE,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,4091,Compound
10644,6782,1374,Transdermal,ESTRIOL,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,6782,Compound
10645,9068,1374,Transdermal,CAMPHOR,,DUKE,DATABASE,2012-04-10 14:21:23 UTC,2014-11-05 14:51:20 UTC,,,9068,Compound
10646,11888,1374,Transdermal,GUAIACOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,11888,Compound
10647,12801,1374,Transdermal,ESTRONE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,12801,Compound
10648,13570,1374,Transdermal,LIMONENE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,13570,Compound
10649,14369,1374,Transdermal,ALPHA-PINENE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14369,Compound
10650,14419,1374,Transdermal,ALPHA-TERPINEOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14419,Compound
10651,14502,1374,Transdermal,MENTHOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14502,Compound
10652,14506,1374,Transdermal,ASCARIDOLE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14506,Compound
10653,14619,1374,Transdermal,"1,8-CINEOLE",,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14619,Compound
10654,15468,1374,Transdermal,BETA-PINENE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,15468,Compound
10655,15622,1375,Trematodicide,COSTUNOLIDE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,15622,Compound
10656,11675,1376,Tremorigenic,SAFROLE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,11675,Compound
